filename,instruction,input,output
IMG_4680.jpeg,Rephrase the question,Is it well-maintained or neglected?,Is the area in the image well-maintained or neglected?
IMG_4680.jpeg,Rephrase the question,Is it safe or dangerous?,Is the area in the image safe or dangerous?
IMG_4680.jpeg,Rephrase the question,Is it inviting or uninviting?,Is the area in the image inviting or uninviting?
IMG_4680.jpeg,Rephrase the question,Would you like to spend time there?,Would you enjoy spending time in the area depicted in the image?
IMG_4680.jpeg,Rephrase the question,Why or why not?,What are the reasons for your answer to question 25?
IMG_4680.jpeg,Rephrase the question,What is the best thing about the area?,What is the most appealing aspect of the area in the image?
IMG_4680.jpeg,Rephrase the question,What is the worst thing about the area?,What is the least appealing aspect of the area in the image?
IMG_4680.jpeg,Rephrase the question,What would you change about the area?,What changes could be made to improve the area in the image?
IMG_4680.jpeg,Rephrase the question,What is your overall impression of the area?,What is your overall assessment of the area depicted in the image?
IMG_4691.jpeg,Rephrase the question,How many shopping carts are in the image?,"Can you identify any shopping carts in the image? If so, how many are there?"
IMG_4691.jpeg,Rephrase the question,What color are the shopping carts?,What is the predominant color of the shopping carts in the image?
IMG_4691.jpeg,Rephrase the question,What is the condition of the shopping carts?,Describe the overall condition of the shopping carts in the image.
IMG_4691.jpeg,Rephrase the question,What is the surface of the ground like?,What type of surface is the ground in the image?
IMG_4691.jpeg,Rephrase the question,Are there any cars in the image?,Are there any vehicles visible in the image?
IMG_4691.jpeg,Rephrase the question,How many cars are in the image?,How many vehicles can you count in the image?
IMG_4691.jpeg,Rephrase the question,What colors are the cars?,What colors are the vehicles in the image?
IMG_4691.jpeg,Rephrase the question,What is the make and model of the cars?,Can you identify the make and model of any vehicles in the image?
IMG_4691.jpeg,Rephrase the question,What is the license plate number of the cars?,Are there any license plates visible on the vehicles in the image?
IMG_4691.jpeg,Rephrase the question,Are there any people in the image?,Are there any people present in the image?
IMG_4691.jpeg,Rephrase the question,How many people are in the image?,How many people can you identify in the image?
IMG_4691.jpeg,Rephrase the question,What are the people doing?,What activities are the people in the image engaged in?
IMG_4691.jpeg,Rephrase the question,What are the people wearing?,Describe the clothing worn by the people in the image.
IMG_4691.jpeg,Rephrase the question,Is there anything else in the image?,Are there any other objects or elements present in the image?
IMG_4691.jpeg,Rephrase the question,What is the weather like in the image?,What is the weather condition depicted in the image?
IMG_4691.jpeg,Rephrase the question,What time of day is it in the image?,What time of day does the image appear to represent?
IMG_4691.jpeg,Rephrase the question,What is the location of the image?,Can you determine the location where the image was taken?
IMG_4691.jpeg,Rephrase the question,Is there anything unusual about the image?,Are there any unusual or noteworthy features in the image?
IMG_4691.jpeg,Rephrase the question,What is the purpose of the image?,What is the intended purpose of the image?
IMG_4691.jpeg,Rephrase the question,Who took the image?,Who is the photographer or creator of the image?
IMG_4691.jpeg,Rephrase the question,When was the image taken?,When was the image captured?
IMG_4691.jpeg,Rephrase the question,Where was the image taken?,Where was the image taken?
IMG_4691.jpeg,Rephrase the question,Why was the image taken?,What was the reason for taking the image?
IMG_4691.jpeg,Rephrase the question,How was the image taken?,What equipment or technique was used to capture the image?
IMG_4691.jpeg,Rephrase the question,What is the resolution of the image?,What is the resolution of the image in pixels?
IMG_4691.jpeg,Rephrase the question,What is the size of the image?,What is the file size of the image?
IMG_4691.jpeg,Rephrase the question,What is the format of the image?,What is the file format of the image?
IMG_4691.jpeg,Rephrase the question,What is the name of the image file?,What is the name of the image file?
IMG_4691.jpeg,Rephrase the question,Where is the image stored?,Where is the image currently stored?
IMG_4691.jpeg,Rephrase the question,Who has access to the image?,Who has access to the image and its contents?
IMG_4717.jpeg,Rephrase the question,How many sofas are there in the living room?,"Do you see any sofas in the image? If yes, how many sofas are there?"
IMG_4717.jpeg,Rephrase the question,What color are the sofas?,What color are the sofas in the image?
IMG_4717.jpeg,Rephrase the question,How many pillows are there on the sofas?,"Do you see any pillows on the sofas in the image? If yes, how many pillows are there?"
IMG_4717.jpeg,Rephrase the question,What color are the pillows?,What color are the pillows on the sofas in the image?
IMG_4717.jpeg,Rephrase the question,Is there a rug in the living room?,Do you see a rug in the image?
IMG_4717.jpeg,Rephrase the question,What color is the rug?,What color is the rug in the image?
IMG_4717.jpeg,Rephrase the question,Are there any paintings on the walls?,Do you see any paintings on the walls in the image?
IMG_4717.jpeg,Rephrase the question,How many paintings are there?,How many paintings do you see on the walls in the image?
IMG_4717.jpeg,Rephrase the question,What are the paintings of?,What are the paintings on the walls in the image of?
IMG_4717.jpeg,Rephrase the question,Is there a lamp in the living room?,Do you see a lamp in the image?
IMG_4717.jpeg,Rephrase the question,What color is the lamp?,What color is the lamp in the image?
IMG_4717.jpeg,Rephrase the question,Is there a vase in the living room?,Do you see a vase in the image?
IMG_4717.jpeg,Rephrase the question,What color is the vase?,What color is the vase in the image?
IMG_4717.jpeg,Rephrase the question,Are there any curtains in the living room?,Do you see any curtains in the image?
IMG_4717.jpeg,Rephrase the question,What color are the curtains?,What color are the curtains in the image?
IMG_4717.jpeg,Rephrase the question,Is there a television in the living room?,Do you see a television in the image?
IMG_4717.jpeg,Rephrase the question,What size is the television?,What size is the television in the image?
IMG_4717.jpeg,Rephrase the question,Is there a fireplace in the living room?,Do you see a fireplace in the image?
IMG_4717.jpeg,Rephrase the question,What color is the fireplace?,What color is the fireplace in the image?
IMG_4717.jpeg,Rephrase the question,Is there a coffee table in the living room?,Do you see a coffee table in the image?
IMG_4717.jpeg,Rephrase the question,What color is the coffee table?,What color is the coffee table in the image?
IMG_4717.jpeg,Rephrase the question,Is there an end table in the living room?,Do you see an end table in the image?
IMG_4717.jpeg,Rephrase the question,What color is the end table?,What color is the end table in the image?
IMG_4717.jpeg,Rephrase the question,Is there a lamp on the end table?,Do you see a lamp on the end table in the image?
IMG_4717.jpeg,Rephrase the question,What color is the lamp on the end table?,What color is the lamp on the end table in the image?
IMG_4717.jpeg,Rephrase the question,Is there a plant on the end table?,Do you see a plant on the end table in the image?
IMG_4717.jpeg,Rephrase the question,What kind of plant is it?,What kind of plant is on the end table in the image?
IMG_4717.jpeg,Rephrase the question,Is there a window in the living room?,Do you see a window in the image?
IMG_4717.jpeg,Rephrase the question,What color are the walls?,What color are the walls in the image?
IMG_4717.jpeg,Rephrase the question,What kind of flooring is there?,What kind of flooring is there in the image?
IMG_4701.jpeg,Rephrase the question,What is the name of the restaurant?,Do you see any signs that indicate the name of the restaurant?
IMG_4701.jpeg,Rephrase the question,What type of food is served at the restaurant?,Do you see any signs or menus that indicate the type of food served at the restaurant?
IMG_4701.jpeg,Rephrase the question,Is there a bakery in the restaurant?,Do you see any signs or displays that suggest the presence of a bakery within the restaurant?
IMG_4701.jpeg,Rephrase the question,Is there a bar in the restaurant?,Do you see any signs or displays that suggest the presence of a bar within the restaurant?
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""Bagel Sandwiches""?","Do you see a sign that reads ""Bagel Sandwiches""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""Pick Up Here""?","Do you see a sign that reads ""Pick Up Here""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""Mochas""?","Do you see a sign that reads ""Mochas""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""Coffee""?","Do you see a sign that reads ""Coffee""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""Bar"" ?","Do you see a sign that reads ""Bar""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""Bakery""?","Do you see a sign that reads ""Bakery""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""Proudly Serving""?","Do you see a sign that reads ""Proudly Serving""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""Chomp""?","Do you see a sign that reads ""Chomp""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""Open""?","Do you see a sign that reads ""Open""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""Closed""?","Do you see a sign that reads ""Closed""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""Exit""?","Do you see a sign that reads ""Exit""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""Fire Extinguisher""?","Do you see a sign that reads ""Fire Extinguisher""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""Please Wait to be Seated""?","Do you see a sign that reads ""Please Wait to be Seated""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""No Smoking""?","Do you see a sign that reads ""No Smoking""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""No Dogs Allowed""?","Do you see a sign that reads ""No Dogs Allowed""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""No Cell Phones""?","Do you see a sign that reads ""No Cell Phones""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""No Photography""?","Do you see a sign that reads ""No Photography""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""No Video Recording""?","Do you see a sign that reads ""No Video Recording""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""No Weapons""?","Do you see a sign that reads ""No Weapons""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""No Trespassing""?","Do you see a sign that reads ""No Trespassing""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""No Loitering""?","Do you see a sign that reads ""No Loitering""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""No Soliciting""?","Do you see a sign that reads ""No Soliciting""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""No Panhandling""?","Do you see a sign that reads ""No Panhandling""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""No Skateboarding""?","Do you see a sign that reads ""No Skateboarding""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""No Bicycles""?","Do you see a sign that reads ""No Bicycles""?"
IMG_4701.jpeg,Rephrase the question,"Is there a sign that says ""No Rollerblading""?","Do you see a sign that reads ""No Rollerblading""?"
IMG_4716.jpeg,Rephrase the question,What is the name of the store?,Can you identify the name of the store in the image?
IMG_4716.jpeg,Rephrase the question,What is the name of the product on the left side of the image?,Can you identify the name of the product displayed on the left side of the image?
IMG_4716.jpeg,Rephrase the question,What is the name of the product on the right side of the image?,Can you identify the name of the product displayed on the right side of the image?
IMG_4716.jpeg,Rephrase the question,What is the price of the product on the left side of the image?,Can you provide the price of the product displayed on the left side of the image?
IMG_4716.jpeg,Rephrase the question,What is the price of the product on the right side of the image?,Can you provide the price of the product displayed on the right side of the image?
IMG_4716.jpeg,Rephrase the question,What are the ingredients of the product on the left side of the image?,Can you list the ingredients of the product displayed on the left side of the image?
IMG_4716.jpeg,Rephrase the question,What are the ingredients of the product on the right side of the image?,Can you list the ingredients of the product displayed on the right side of the image?
IMG_4716.jpeg,Rephrase the question,What is the nutritional information of the product on the left side of the image?,Can you provide the nutritional information for the product displayed on the left side of the image?
IMG_4716.jpeg,Rephrase the question,What is the nutritional information of the product on the right side of the image?,Can you provide the nutritional information for the product displayed on the right side of the image?
IMG_4716.jpeg,Rephrase the question,What are the allergens in the product on the left side of the image?,Can you identify any allergens present in the product displayed on the left side of the image?
IMG_4716.jpeg,Rephrase the question,What are the allergens in the product on the right side of the image?,Can you identify any allergens present in the product displayed on the right side of the image?
IMG_4716.jpeg,Rephrase the question,Is the product on the left side of the image gluten-free?,Is the product displayed on the left side of the image gluten-free?
IMG_4716.jpeg,Rephrase the question,Is the product on the right side of the image gluten-free?,Is the product displayed on the right side of the image gluten-free?
IMG_4716.jpeg,Rephrase the question,Is the product on the left side of the image vegan?,Is the product displayed on the left side of the image vegan?
IMG_4716.jpeg,Rephrase the question,Is the product on the right side of the image vegan?,Is the product displayed on the right side of the image vegan?
IMG_4716.jpeg,Rephrase the question,Is the product on the left side of the image kosher?,Is the product displayed on the left side of the image kosher?
IMG_4716.jpeg,Rephrase the question,Is the product on the right side of the image kosher?,Is the product displayed on the right side of the image kosher?
IMG_4716.jpeg,Rephrase the question,What is the name of the company that makes the product on the left side of the image?,Can you identify the name of the company that manufactures the product displayed on the left side of the image?
IMG_4716.jpeg,Rephrase the question,What is the name of the company that makes the product on the right side of the image?,Can you identify the name of the company that manufactures the product displayed on the right side of the image?
IMG_4716.jpeg,Rephrase the question,Where is the product on the left side of the image made?,Can you provide the location where the product displayed on the left side of the image is manufactured?
IMG_4716.jpeg,Rephrase the question,Where is the product on the right side of the image made?,Can you provide the location where the product displayed on the right side of the image is manufactured?
IMG_4716.jpeg,Rephrase the question,When was the product on the left side of the image first introduced?,Can you provide the date when the product displayed on the left side of the image was first introduced?
IMG_4716.jpeg,Rephrase the question,When was the product on the right side of the image first introduced?,Can you provide the date when the product displayed on the right side of the image was first introduced?
IMG_4716.jpeg,Rephrase the question,How is the product on the left side of the image made?,Can you describe the process involved in manufacturing the product displayed on the left side of the image?
IMG_4716.jpeg,Rephrase the question,How is the product on the right side of the image made?,Can you describe the process involved in manufacturing the product displayed on the right side of the image?
IMG_4716.jpeg,Rephrase the question,How is the product on the left side of the image packaged?,Can you describe the packaging used for the product displayed on the left side of the image?
IMG_4716.jpeg,Rephrase the question,How is the product on the right side of the image packaged?,Can you describe the packaging used for the product displayed on the right side of the image?
IMG_4716.jpeg,Rephrase the question,How is the product on the left side of the image stored?,Can you provide the recommended storage conditions for the product displayed on the left side of the image?
IMG_4716.jpeg,Rephrase the question,How is the product on the right side of the image stored?,Can you provide the recommended storage conditions for the product displayed on the right side of the image?
IMG_4716.jpeg,Rephrase the question,How is the product on the left side of the image served?,Can you provide instructions on how the product displayed on the left side of the image should be served?
IMG_4716.jpeg,Rephrase the question,How is the product on the right side of the image served?,Can you provide instructions on how the product displayed on the right side of the image should be served?
IMG_4720.jpeg,Rephrase the question,What is the color of the cabinets?,Can you identify the color of the cabinets in the image?
IMG_4720.jpeg,Rephrase the question,What is the color of the countertops?,What color are the countertops in the image?
IMG_4720.jpeg,Rephrase the question,What is the color of the floor?,Can you tell me the color of the floor in the image?
IMG_4720.jpeg,Rephrase the question,What is the color of the walls?,What color are the walls in the image?
IMG_4720.jpeg,Rephrase the question,What kind of appliances are there?,"Are there any appliances visible in the image? If so, what type of appliances are they?"
IMG_4720.jpeg,Rephrase the question,Is there a sink?,Is there a sink visible in the image?
IMG_4720.jpeg,Rephrase the question,Is there a garbage can?,Is there a garbage can visible in the image?
IMG_4720.jpeg,Rephrase the question,What is on the counters?,What items are placed on the counters in the image?
IMG_4720.jpeg,Rephrase the question,What is on the refrigerator?,What items are placed on the refrigerator in the image?
IMG_4720.jpeg,Rephrase the question,What is on the floor?,What items are placed on the floor in the image?
IMG_4720.jpeg,Rephrase the question,Is there a window?,Is there a window visible in the image?
IMG_4720.jpeg,Rephrase the question,Is there a door?,Is there a door visible in the image?
IMG_4720.jpeg,Rephrase the question,What kind of lighting is there?,What type of lighting is used in the image?
IMG_4720.jpeg,Rephrase the question,Is there a microwave?,Is there a microwave visible in the image?
IMG_4720.jpeg,Rephrase the question,Is there a stove?,Is there a stove visible in the image?
IMG_4720.jpeg,Rephrase the question,Is there an oven?,Is there an oven visible in the image?
IMG_4720.jpeg,Rephrase the question,Is there a dishwasher?,Is there a dishwasher visible in the image?
IMG_4720.jpeg,Rephrase the question,Is there a garbage disposal?,Is there a garbage disposal visible in the image?
IMG_4720.jpeg,Rephrase the question,Is there a pantry?,Is there a pantry visible in the image?
IMG_4720.jpeg,Rephrase the question,Is there a breakfast bar?,Is there a breakfast bar visible in the image?
IMG_4720.jpeg,Rephrase the question,Is there an island?,Is there an island visible in the image?
IMG_4720.jpeg,Rephrase the question,What is the shape of the kitchen?,What is the shape of the kitchen in the image?
IMG_4720.jpeg,Rephrase the question,How big is the kitchen?,How large is the kitchen in the image?
IMG_4720.jpeg,Rephrase the question,Is the kitchen open to the living room?,Is the kitchen open to the living room in the image?
IMG_4720.jpeg,Rephrase the question,Is the kitchen open to the dining room?,Is the kitchen open to the dining room in the image?
IMG_4720.jpeg,Rephrase the question,What is the style of the kitchen?,What style is the kitchen in the image?
IMG_4720.jpeg,Rephrase the question,Is the kitchen modern?,Is the kitchen modern in the image?
IMG_4720.jpeg,Rephrase the question,Is the kitchen traditional?,Is the kitchen traditional in the image?
IMG_4720.jpeg,Rephrase the question,Is the kitchen rustic?,Is the kitchen rustic in the image?
IMG_4720.jpeg,Rephrase the question,Is the kitchen contemporary?,Is the kitchen contemporary in the image?
IMG_4685.jpeg,Rephrase the question,What is the surface of the ground?,"Do you see any ground in the image? If yes, what is the surface of the ground?"
IMG_4685.jpeg,Rephrase the question,What color is the sky?,"Do you see the sky in the image? If yes, what color is the sky?"
IMG_4685.jpeg,Rephrase the question,What is the weather like?,"Do you see any weather conditions in the image? If yes, what is the weather like?"
IMG_4685.jpeg,Rephrase the question,Are there any cars in the parking lot?,"Do you see any cars in the image? If yes, how many cars are there?"
IMG_4685.jpeg,Rephrase the question,How many orange cones are there?,"Do you see any orange cones in the image? If yes, how many orange cones are there?"
IMG_4685.jpeg,Rephrase the question,What is the purpose of the orange cones?,"Do you see any orange cones in the image? If yes, what is the purpose of the orange cones?"
IMG_4685.jpeg,Rephrase the question,Is there a fire hydrant in the parking lot?,"Do you see a fire hydrant in the image? If yes, is there a fire hydrant in the parking lot?"
IMG_4685.jpeg,Rephrase the question,What is the condition of the parking lot?,"Do you see the parking lot in the image? If yes, what is the condition of the parking lot?"
IMG_4685.jpeg,Rephrase the question,Are there any trees in the parking lot?,"Do you see any trees in the image? If yes, are there any trees in the parking lot?"
IMG_4685.jpeg,Rephrase the question,How many trees are in the parking lot?,"Do you see any trees in the image? If yes, how many trees are in the parking lot?"
IMG_4685.jpeg,Rephrase the question,What kind of trees are in the parking lot?,"Do you see any trees in the image? If yes, what kind of trees are in the parking lot?"
IMG_4685.jpeg,Rephrase the question,Are there any other buildings in the parking lot?,"Do you see any buildings in the image? If yes, are there any other buildings in the parking lot?"
IMG_4685.jpeg,Rephrase the question,What is the color of the building?,"Do you see any buildings in the image? If yes, what is the color of the building?"
IMG_4685.jpeg,Rephrase the question,What is the building made of?,"Do you see any buildings in the image? If yes, what is the building made of?"
IMG_4685.jpeg,Rephrase the question,How many windows are in the building?,"Do you see any buildings in the image? If yes, how many windows are in the building?"
IMG_4685.jpeg,Rephrase the question,What is the shape of the windows?,"Do you see any buildings in the image? If yes, what is the shape of the windows?"
IMG_4685.jpeg,Rephrase the question,Is there a door in the building?,"Do you see any buildings in the image? If yes, is there a door in the building?"
IMG_4685.jpeg,Rephrase the question,What is the color of the door?,"Do you see any buildings in the image? If yes, what is the color of the door?"
IMG_4685.jpeg,Rephrase the question,Is there a sign on the building?,"Do you see any buildings in the image? If yes, is there a sign on the building?"
IMG_4685.jpeg,Rephrase the question,What does the sign say?,"Do you see any buildings in the image? If yes, what does the sign say?"
IMG_4685.jpeg,Rephrase the question,Is there a sidewalk in front of the building?,"Do you see any buildings in the image? If yes, is there a sidewalk in front of the building?"
IMG_4685.jpeg,Rephrase the question,What is the condition of the sidewalk?,"Do you see any buildings in the image? If yes, what is the condition of the sidewalk?"
IMG_4685.jpeg,Rephrase the question,Are there any other people in the parking lot?,"Do you see any people in the image? If yes, are there any other people in the parking lot?"
IMG_4685.jpeg,Rephrase the question,What are the people doing?,"Do you see any people in the image? If yes, what are the people doing?"
IMG_4685.jpeg,Rephrase the question,Are there any animals in the parking lot?,"Do you see any animals in the image? If yes, are there any animals in the parking lot?"
IMG_4685.jpeg,Rephrase the question,What kind of animals are in the parking lot?,"Do you see any animals in the image? If yes, what kind of animals are in the parking lot?"
IMG_4685.jpeg,Rephrase the question,What is the overall appearance of the parking lot?,"Do you see the parking lot in the image? If yes, what is the overall appearance of the parking lot?"
IMG_4685.jpeg,Rephrase the question,Is the parking lot well-lit?,"Do you see the parking lot in the image? If yes, is the parking lot well-lit?"
IMG_4685.jpeg,Rephrase the question,Is the parking lot safe?,"Do you see the parking lot in the image? If yes, is the parking lot safe?"
IMG_4685.jpeg,Rephrase the question,Would you recommend this parking lot to others?,"Do you see the parking lot in the image? If yes, would you recommend this parking lot to others?"
IMG_4722.jpeg,Rephrase the question,What type of appliance is this?,"Do you see an appliance in the image? If yes, what type of appliance is it?"
IMG_4722.jpeg,Rephrase the question,What brand is it?,"Do you see any branding on the appliance in the image? If yes, what brand is it?"
IMG_4722.jpeg,Rephrase the question,What is the color of the appliance?,What is the primary color of the appliance in the image?
IMG_4722.jpeg,Rephrase the question,What type of knobs does it have?,"Do you see any knobs on the appliance in the image? If yes, what type of knobs are they?"
IMG_4722.jpeg,Rephrase the question,How many knobs are there?,"Do you see any knobs on the appliance in the image? If yes, how many knobs are there?"
IMG_4722.jpeg,Rephrase the question,What is the size of the knobs?,"Do you see any knobs on the appliance in the image? If yes, what is the approximate size of the knobs?"
IMG_4722.jpeg,Rephrase the question,What is the shape of the knobs?,"Do you see any knobs on the appliance in the image? If yes, what is the shape of the knobs?"
IMG_4722.jpeg,Rephrase the question,What is the color of the knobs?,"Do you see any knobs on the appliance in the image? If yes, what is the color of the knobs?"
IMG_4722.jpeg,Rephrase the question,What is the material of the knobs?,"Do you see any knobs on the appliance in the image? If yes, what is the material of the knobs?"
IMG_4722.jpeg,Rephrase the question,What is the size of the cooktop?,"Do you see a cooktop in the image? If yes, what is the approximate size of the cooktop?"
IMG_4722.jpeg,Rephrase the question,What type of cooktop is it?,"Do you see a cooktop in the image? If yes, what type of cooktop is it?"
IMG_4722.jpeg,Rephrase the question,What is the color of the cooktop?,"Do you see a cooktop in the image? If yes, what is the color of the cooktop?"
IMG_4722.jpeg,Rephrase the question,What is the material of the cooktop?,"Do you see a cooktop in the image? If yes, what is the material of the cooktop?"
IMG_4722.jpeg,Rephrase the question,How many burners does the cooktop have?,"Do you see a cooktop in the image? If yes, how many burners does the cooktop have?"
IMG_4722.jpeg,Rephrase the question,What is the size of the burners?,"Do you see any burners on the cooktop in the image? If yes, what is the approximate size of the burners?"
IMG_4722.jpeg,Rephrase the question,What is the shape of the burners?,"Do you see any burners on the cooktop in the image? If yes, what is the shape of the burners?"
IMG_4722.jpeg,Rephrase the question,What is the color of the burners?,"Do you see any burners on the cooktop in the image? If yes, what is the color of the burners?"
IMG_4722.jpeg,Rephrase the question,What is the material of the burners?,"Do you see any burners on the cooktop in the image? If yes, what is the material of the burners?"
IMG_4722.jpeg,Rephrase the question,What is the size of the oven?,"Do you see an oven in the image? If yes, what is the approximate size of the oven?"
IMG_4722.jpeg,Rephrase the question,What type of oven is it?,"Do you see an oven in the image? If yes, what type of oven is it?"
IMG_4722.jpeg,Rephrase the question,What is the color of the oven?,"Do you see an oven in the image? If yes, what is the color of the oven?"
IMG_4722.jpeg,Rephrase the question,What is the material of the oven?,"Do you see an oven in the image? If yes, what is the material of the oven?"
IMG_4722.jpeg,Rephrase the question,What is the size of the door?,"Do you see a door on the oven in the image? If yes, what is the approximate size of the door?"
IMG_4722.jpeg,Rephrase the question,What is the shape of the door?,"Do you see a door on the oven in the image? If yes, what is the shape of the door?"
IMG_4722.jpeg,Rephrase the question,What is the color of the door?,"Do you see a door on the oven in the image? If yes, what is the color of the door?"
IMG_4722.jpeg,Rephrase the question,What is the material of the door?,"Do you see a door on the oven in the image? If yes, what is the material of the door?"
IMG_4722.jpeg,Rephrase the question,What is the size of the control panel?,"Do you see a control panel on the appliance in the image? If yes, what is the approximate size of the control panel?"
IMG_4722.jpeg,Rephrase the question,What is the shape of the control panel?,"Do you see a control panel on the appliance in the image? If yes, what is the shape of the control panel?"
IMG_4722.jpeg,Rephrase the question,What is the color of the control panel?,"Do you see a control panel on the appliance in the image? If yes, what is the color of the control panel?"
IMG_4722.jpeg,Rephrase the question,What is the material of the control panel?,"Do you see a control panel on the appliance in the image? If yes, what is the material of the control panel?"
IMG_4724.jpeg ,Rephrase the question,What brand is the washing machine?,"Do you see any branding on the washing machine? If yes, what brand is it?"
IMG_4724.jpeg ,Rephrase the question,What model is the washing machine?,"Do you see any model number on the washing machine? If yes, what is the model number?"
IMG_4724.jpeg ,Rephrase the question,What color is the washing machine?,What is the predominant color of the washing machine?
IMG_4724.jpeg ,Rephrase the question,What type of washing machine is it?,"Can you identify the type of washing machine (e.g., top-load, front-load, etc.)?"
IMG_4724.jpeg ,Rephrase the question,What is the capacity of the washing machine?,"Do you see any indication of the capacity of the washing machine? If yes, what is the capacity?"
IMG_4724.jpeg ,Rephrase the question,What are the dimensions of the washing machine?,Can you measure the dimensions of the washing machine from the image?
IMG_4724.jpeg ,Rephrase the question,What is the weight of the washing machine?,Can you estimate the weight of the washing machine based on its appearance?
IMG_4724.jpeg ,Rephrase the question,What is the energy efficiency of the washing machine?,"Do you see any energy efficiency label on the washing machine? If yes, what is the energy efficiency rating?"
IMG_4724.jpeg ,Rephrase the question,What is the water efficiency of the washing machine?,"Do you see any water efficiency label on the washing machine? If yes, what is the water efficiency rating?"
IMG_4724.jpeg ,Rephrase the question,What is the spin speed of the washing machine?,"Do you see any indication of the spin speed of the washing machine? If yes, what is the spin speed?"
IMG_4724.jpeg ,Rephrase the question,What is the noise level of the washing machine?,"Do you see any indication of the noise level of the washing machine? If yes, what is the noise level?"
IMG_4724.jpeg ,Rephrase the question,What are the features of the washing machine?,Can you identify any specific features of the washing machine from the image?
IMG_4724.jpeg ,Rephrase the question,What is the warranty on the washing machine?,"Do you see any warranty information on the washing machine? If yes, what is the warranty period?"
IMG_4724.jpeg ,Rephrase the question,What is the price of the washing machine?,Do you see any price tag or indication of the price of the washing machine?
IMG_4724.jpeg ,Rephrase the question,Where can I buy the washing machine?,Do you see any contact information or website address where the washing machine can be purchased?
IMG_4724.jpeg ,Rephrase the question,What is the best way to use the washing machine?,Do you see any instructions or diagrams on the washing machine that indicate how to use it?
IMG_4724.jpeg ,Rephrase the question,How do I troubleshoot the washing machine?,Do you see any troubleshooting guide or error codes on the washing machine?
IMG_4724.jpeg ,Rephrase the question,How do I clean the washing machine?,Do you see any cleaning instructions or maintenance tips on the washing machine?
IMG_4724.jpeg ,Rephrase the question,What are the safety precautions for the washing machine?,Do you see any safety precautions or warnings on the washing machine?
IMG_4724.jpeg ,Rephrase the question,What are the pros and cons of the washing machine?,Can you identify any potential pros or cons of the washing machine based on its appearance?
IMG_4724.jpeg ,Rephrase the question,What are the reviews of the washing machine?,Do you see any customer reviews or ratings for the washing machine?
IMG_4724.jpeg ,Rephrase the question,What is the overall rating of the washing machine?,Do you see any overall rating or score for the washing machine?
IMG_4724.jpeg ,Rephrase the question,Is the washing machine worth buying?,"Based on the image, would you recommend purchasing the washing machine?"
IMG_4724.jpeg ,Rephrase the question,What are the alternatives to the washing machine?,Can you identify any alternative washing machines that may be similar to the one in the image?
IMG_4724.jpeg ,Rephrase the question,What is the best way to dispose of the washing machine?,Do you see any information on how to properly dispose of the washing machine?
IMG_4724.jpeg ,Rephrase the question,What is the history of the washing machine?,Do you see any historical information or references to the washing machine in the image?
IMG_4724.jpeg ,Rephrase the question,What are the latest trends in washing machines?,Can you identify any emerging trends or innovations in washing machines based on the image?
IMG_4724.jpeg ,Rephrase the question,What is the future of the washing machine?,Do you see any predictions or speculations about the future of washing machines?
IMG_4724.jpeg ,Rephrase the question,What are some interesting facts about the washing machine? ,Do you see any unique or surprising facts about washing machines in the image?
IMG_4710.jpeg,Rephrase the question,How many people are there in the image?,"Can you identify any people in the image? If yes, how many people are there?"
IMG_4710.jpeg,Rephrase the question,What are the people doing?,Can you describe the activities or actions of the people in the image?
IMG_4710.jpeg,Rephrase the question,Where are the people?,Can you identify the location or setting where the people are situated in the image?
IMG_4710.jpeg,Rephrase the question,What is the name of the restaurant on the left?,"Is there a restaurant visible on the left side of the image? If yes, can you read the name of the restaurant?"
